Iter     SteadyRMS     UnsteadyRMS
    73   0.370151E-01   0.370151E-01
    74   0.355442E-01   0.355442E-01
    75   0.341318E-01   0.341318E-01
    76   0.327756E-01   0.327756E-01
    77   0.314732E-01   0.314732E-01
    78   0.302226E-01   0.302226E-01
    79   0.290216E-01   0.290216E-01
    80   0.278684E-01   0.278684E-01
    81   0.267610E-01   0.267610E-01
    82   0.256976E-01   0.256976E-01
    83   0.246765E-01   0.246765E-01
    84   0.236960E-01   0.236960E-01
    85   0.227544E-01   0.227544E-01
    86   0.218502E-01   0.218502E-01
    87   0.209819E-01   0.209819E-01
    88   0.201482E-01   0.201482E-01
    89   0.193476E-01   0.193476E-01
    90   0.185788E-01   0.185788E-01
    91   0.178405E-01   0.178405E-01
    92   0.171316E-01   0.171316E-01
    93   0.164509E-01   0.164509E-01
    94   0.157972E-01   0.157972E-01
    95   0.151694E-01   0.151694E-01
    96   0.145667E-01   0.145667E-01
    97   0.139878E-01   0.139878E-01
    98   0.134320E-01   0.134320E-01
    99   0.128983E-01   0.128983E-01
   100   0.123858E-01   0.123858E-01
   101   0.118936E-01   0.118936E-01
   102   0.114210E-01   0.114210E-01
   103   0.109672E-01   0.109672E-01
   104   0.105314E-01   0.105314E-01
   105   0.101129E-01   0.101129E-01
   106   0.971103E-02   0.971103E-02
   107   0.932515E-02   0.932515E-02
   108   0.895460E-02   0.895460E-02
   109   0.859878E-02   0.859878E-02
   110   0.825710E-02   0.825710E-02
   111   0.792899E-02   0.792899E-02
   112   0.761392E-02   0.761392E-02
   113   0.731137E-02   0.731137E-02
   114   0.702084E-02   0.702084E-02
   115   0.674186E-02   0.674186E-02
   116   0.647397E-02   0.647397E-02
   117   0.621671E-02   0.621671E-02
   118   0.596968E-02   0.596968E-02
   119   0.573247E-02   0.573247E-02
   120   0.550468E-02   0.550468E-02
   121   0.528595E-02   0.528595E-02
   122   0.507590E-02   0.507590E-02
   123   0.487421E-02   0.487421E-02
   124   0.468052E-02   0.468052E-02
   125   0.449454E-02   0.449454E-02
   126   0.431594E-02   0.431594E-02
   127   0.414444E-02   0.414444E-02
   128   0.397976E-02   0.397976E-02
   129   0.382162E-02   0.382162E-02
   130   0.366976E-02   0.366976E-02
   131   0.352394E-02   0.352394E-02
   132   0.338391E-02   0.338391E-02
   133   0.324944E-02   0.324944E-02
   134   0.312032E-02   0.312032E-02
   135   0.299633E-02   0.299633E-02
   136   0.287727E-02   0.287727E-02
   137   0.276294E-02   0.276294E-02
   138   0.265315E-02   0.265315E-02
   139   0.254772E-02   0.254772E-02
   140   0.244648E-02   0.244648E-02
   141   0.234927E-02   0.234927E-02
   142   0.225592E-02   0.225592E-02
   143   0.216628E-02   0.216628E-02
   144   0.208020E-02   0.208020E-02
   145   0.199754E-02   0.199754E-02
   146   0.191816E-02   0.191816E-02
   147   0.184194E-02   0.184194E-02
   148   0.176875E-02   0.176875E-02
   149   0.169847E-02   0.169847E-02
   150   0.163098E-02   0.163098E-02
   151   0.156617E-02   0.156617E-02
   152   0.150393E-02   0.150393E-02
   153   0.144417E-02   0.144417E-02
   154   0.138679E-02   0.138679E-02
   155   0.133168E-02   0.133168E-02
   156   0.127876E-02   0.127876E-02
   157   0.122795E-02   0.122795E-02
   158   0.117916E-02   0.117916E-02
   159   0.113230E-02   0.113230E-02
   160   0.108731E-02   0.108731E-02
   161   0.104410E-02   0.104410E-02
   162   0.100261E-02   0.100261E-02
   163   0.962773E-03   0.962773E-03
   164   0.924516E-03   0.924516E-03
   165   0.887779E-03   0.887779E-03
   166   0.852502E-03   0.852502E-03
   167   0.818627E-03   0.818627E-03
   168   0.786098E-03   0.786098E-03
   169   0.754861E-03   0.754861E-03
   170   0.724866E-03   0.724866E-03
   171   0.696062E-03   0.696062E-03
   172   0.668403E-03   0.668403E-03
   173   0.641843E-03   0.641843E-03
   174   0.616339E-03   0.616339E-03
   175   0.591848E-03   0.591848E-03
   176   0.568330E-03   0.568330E-03
   177   0.545747E-03   0.545747E-03
   178   0.524061E-03   0.524061E-03
   179   0.503236E-03   0.503236E-03
   180   0.483240E-03   0.483240E-03
   181   0.464038E-03   0.464038E-03
   182   0.445598E-03   0.445598E-03
   183   0.427892E-03   0.427892E-03
   184   0.410889E-03   0.410889E-03
   185   0.394562E-03   0.394562E-03
   186   0.378883E-03   0.378883E-03
   187   0.363828E-03   0.363828E-03
   188   0.349371E-03   0.349371E-03
   189   0.335488E-03   0.335488E-03
   190   0.322157E-03   0.322157E-03
   191   0.309356E-03   0.309356E-03
   192   0.297063E-03   0.297063E-03
   193   0.285259E-03   0.285259E-03
   194   0.273924E-03   0.273924E-03
   195   0.263039E-03   0.263039E-03
   196   0.252587E-03   0.252587E-03
   197   0.242550E-03   0.242550E-03
   198   0.232912E-03   0.232912E-03
   199   0.223657E-03   0.223657E-03
   200   0.214770E-03   0.214770E-03
   201   0.206235E-03   0.206235E-03
   202   0.198040E-03   0.198040E-03
   203   0.190171E-03   0.190171E-03
   204   0.182614E-03   0.182614E-03
   205   0.175358E-03   0.175358E-03
   206   0.168390E-03   0.168390E-03
   207   0.161699E-03   0.161699E-03
   208   0.155273E-03   0.155273E-03
   209   0.149103E-03   0.149103E-03
   210   0.143178E-03   0.143178E-03
   211   0.137489E-03   0.137489E-03
   212   0.132026E-03   0.132026E-03
   213   0.126780E-03   0.126780E-03
   214   0.121742E-03   0.121742E-03
   215   0.116904E-03   0.116904E-03
   216   0.112259E-03   0.112259E-03
   217   0.107798E-03   0.107798E-03
   218   0.103515E-03   0.103515E-03
   219   0.994013E-04   0.994013E-04
   220   0.954515E-04   0.954515E-04
   221   0.916586E-04   0.916586E-04
   222   0.880164E-04   0.880164E-04
   223   0.845190E-04   0.845190E-04
   224   0.811605E-04   0.811605E-04
   225   0.779355E-04   0.779355E-04
   226   0.748386E-04   0.748386E-04
   227   0.718648E-04   0.718648E-04
   228   0.690092E-04   0.690092E-04
   229   0.662670E-04   0.662670E-04
   230   0.636338E-04   0.636338E-04
   231   0.611052E-04   0.611052E-04
   232   0.586771E-04   0.586771E-04
   233   0.563455E-04   0.563455E-04
   234   0.541065E-04   0.541065E-04
   235   0.519566E-04   0.519566E-04
   236   0.498920E-04   0.498920E-04
   237   0.479095E-04   0.479095E-04
   238   0.460057E-04   0.460057E-04
   239   0.441776E-04   0.441776E-04
   240   0.424222E-04   0.424222E-04
   241   0.407365E-04   0.407365E-04
   242   0.391177E-04   0.391177E-04
   243   0.375634E-04   0.375634E-04
   244   0.360707E-04   0.360707E-04
   245   0.346374E-04   0.346374E-04
   246   0.332610E-04   0.332610E-04
   247   0.319394E-04   0.319394E-04
   248   0.306702E-04   0.306702E-04
   249   0.294515E-04   0.294515E-04
   250   0.282812E-04   0.282812E-04
   251   0.271574E-04   0.271574E-04
   252   0.260783E-04   0.260783E-04
   253   0.250420E-04   0.250420E-04
   254   0.240469E-04   0.240469E-04
   255   0.230914E-04   0.230914E-04
   256   0.221738E-04   0.221738E-04
   257   0.212927E-04   0.212927E-04
   258   0.204466E-04   0.204466E-04
   259   0.196342E-04   0.196342E-04
   260   0.188540E-04   0.188540E-04
   261   0.181048E-04   0.181048E-04
   262   0.173854E-04   0.173854E-04
   263   0.166945E-04   0.166945E-04
   264   0.160312E-04   0.160312E-04
   265   0.153941E-04   0.153941E-04
   266   0.147824E-04   0.147824E-04
   267   0.141950E-04   0.141950E-04
   268   0.136310E-04   0.136310E-04
   269   0.130893E-04   0.130893E-04
   270   0.125692E-04   0.125692E-04
   271   0.120698E-04   0.120698E-04
   272   0.115901E-04   0.115901E-04
   273   0.111296E-04   0.111296E-04
   274   0.106873E-04   0.106873E-04
   275   0.102627E-04   0.102627E-04
   276   0.985487E-05   0.985487E-05
   277   0.946328E-05   0.946328E-05
   278   0.908724E-05   0.908724E-05
   279   0.872615E-05   0.872615E-05
   280   0.837940E-05   0.837940E-05
   281   0.804643E-05   0.804643E-05
   282   0.772670E-05   0.772670E-05
   283   0.741967E-05   0.741967E-05
   284   0.712484E-05   0.712484E-05
   285   0.684172E-05   0.684172E-05
   286   0.656986E-05   0.656986E-05
   287   0.630880E-05   0.630880E-05
   288   0.605811E-05   0.605811E-05
   289   0.581738E-05   0.581738E-05
   290   0.558622E-05   0.558622E-05
   291   0.536424E-05   0.536424E-05
   292   0.515109E-05   0.515109E-05
   293   0.494640E-05   0.494640E-05
   294   0.474985E-05   0.474985E-05
   295   0.456111E-05   0.456111E-05
   296   0.437987E-05   0.437987E-05
   297   0.420583E-05   0.420583E-05
   298   0.403870E-05   0.403870E-05
   299   0.387822E-05   0.387822E-05
   300   0.372411E-05   0.372411E-05
   301   0.357613E-05   0.357613E-05
   302   0.343403E-05   0.343403E-05
   303   0.329757E-05   0.329757E-05
   304   0.316654E-05   0.316654E-05
   305   0.304071E-05   0.304071E-05
   306   0.291989E-05   0.291989E-05
   307   0.280386E-05   0.280386E-05
   308   0.269245E-05   0.269245E-05
   309   0.258546E-05   0.258546E-05
   310   0.248272E-05   0.248272E-05
   311   0.238407E-05   0.238407E-05
   312   0.228933E-05   0.228933E-05
   313   0.219836E-05   0.219836E-05
   314   0.211101E-05   0.211101E-05
   315   0.202713E-05   0.202713E-05
   316   0.194657E-05   0.194657E-05
   317   0.186923E-05   0.186923E-05
   318   0.179495E-05   0.179495E-05
   319   0.172362E-05   0.172362E-05
   320   0.165513E-05   0.165513E-05
   321   0.158936E-05   0.158936E-05
   322   0.152621E-05   0.152621E-05
   323   0.146556E-05   0.146556E-05
   324   0.140733E-05   0.140733E-05
   325   0.135141E-05   0.135141E-05
   326   0.129771E-05   0.129771E-05
   327   0.124614E-05   0.124614E-05
   328   0.119662E-05   0.119662E-05
   329   0.114907E-05   0.114907E-05
   330   0.110341E-05   0.110341E-05
   331   0.105957E-05   0.105957E-05
   332   0.101746E-05   0.101746E-05
   333   0.977034E-06   0.977034E-06
   334   0.938210E-06   0.938210E-06
   335   0.900929E-06   0.900929E-06
   336   0.865130E-06   0.865130E-06
   337   0.830753E-06   0.830753E-06
   338   0.797742E-06   0.797742E-06
   339   0.766042E-06   0.766042E-06
   340   0.735603E-06   0.735603E-06
   341   0.706372E-06   0.706372E-06
   342   0.678304E-06   0.678304E-06
   343   0.651350E-06   0.651350E-06
   344   0.625468E-06   0.625468E-06
   345   0.600614E-06   0.600614E-06
   346   0.576748E-06   0.576748E-06
   347   0.553830E-06   0.553830E-06
   348   0.531823E-06   0.531823E-06
   349   0.510690E-06   0.510690E-06
   350   0.490397E-06   0.490397E-06
   351   0.470911E-06   0.470911E-06
   352   0.452199E-06   0.452199E-06
   353   0.434230E-06   0.434230E-06
   354   0.416975E-06   0.416975E-06
   355   0.400406E-06   0.400406E-06
   356   0.384496E-06   0.384496E-06
   357   0.369217E-06   0.369217E-06
   358   0.354546E-06   0.354546E-06
   359   0.340457E-06   0.340457E-06
   360   0.326929E-06   0.326929E-06
   361   0.313938E-06   0.313938E-06
   362   0.301463E-06   0.301463E-06
   363   0.289484E-06   0.289484E-06
   364   0.277981E-06   0.277981E-06
   365   0.266935E-06   0.266935E-06
   366   0.256328E-06   0.256328E-06
   367   0.246143E-06   0.246143E-06
   368   0.236362E-06   0.236362E-06
   369   0.226970E-06   0.226970E-06
   370   0.217951E-06   0.217951E-06
   371   0.209290E-06   0.209290E-06
   372   0.200974E-06   0.200974E-06
   373   0.192988E-06   0.192988E-06
   374   0.185319E-06   0.185319E-06
   375   0.177955E-06   0.177955E-06
   376   0.170884E-06   0.170884E-06
   377   0.164094E-06   0.164094E-06
   378   0.157573E-06   0.157573E-06
   379   0.151312E-06   0.151312E-06
   380   0.145299E-06   0.145299E-06
   381   0.139526E-06   0.139526E-06
   382   0.133981E-06   0.133981E-06
   383   0.128657E-06   0.128657E-06
   384   0.123545E-06   0.123545E-06
   385   0.118636E-06   0.118636E-06
   386   0.113922E-06   0.113922E-06
   387   0.109395E-06   0.109395E-06
   388   0.105048E-06   0.105048E-06
   389   0.100874E-06   0.100874E-06
   390   0.968653E-07   0.968653E-07
